mes;dia;dsem;hora;ptot;pcd0;pnin;pbus;inte;meia;grat
11;22;7;0;1131;556;1123;1131;1040;87;4
11;22;7;1;819;415;812;819;775;39;5
11;22;7;2;511;280;508;511;480;28;3
11;22;7;3;588;323;585;588;546;40;2
11;22;7;4;4436;1356;4394;4226;4204;191;41
11;22;7;5;33587;10116;32298;31045;31621;1672;294
11;22;7;6;63740;21125;59456;59062;57391;5805;544
11;22;7;7;70679;25838;65962;65532;58864;10945;870
11;22;7;8;53552;21843;49958;49423;43845;8684;1023
11;22;7;9;45604;19222;42917;42113;36476;7952;1176
11;22;7;10;44148;17751;41600;40870;34813;8251;1084
11;22;7;11;48220;17512;45207;44771;37934;9308;978
11;22;7;12;56001;20017;52582;51845;45037;10119;845
11;22;7;13;52683;19789;49352;48998;42871;9194;618
11;22;7;14;50335;19261;47485;46645;41434;8198;703
11;22;7;15;49484;19683;46974;46050;40607;8157;720
11;22;7;16;54973;21117;52314;51376;45644;8614;715
11;22;7;17;54340;21576;51606;50609;44847;8738;755
11;22;7;18;46165;18779;43834;42906;37644;7898;623
11;22;7;19;38701;15356;36652;35974;31820;6446;435
11;22;7;20;27044;11040;25603;25345;22092;4617;335
11;22;7;21;22598;8955;21636;21311;18002;4311;285
11;22;7;22;19765;7531;19152;19025;16521;3149;95
11;22;7;23;5883;2564;5634;5834;5116;724;43
11;23;1;0;1096;474;1083;1091;994;96;6
11;23;1;1;951;469;947;951;903;41;7
11;23;1;2;594;341;591;594;566;28;0
11;23;1;3;572;348;570;572;528;40;4
11;23;1;4;3095;1605;3089;3023;2930;135;30
11;23;1;5;15083;6342;14754;14213;13862;975;246
11;23;1;6;26511;11598;25297;24674;23528;2450;533
11;23;1;7;27583;12645;26345;25536;23969;3061;553
11;23;1;8;27676;14017;26536;25595;23539;3338;799
11;23;1;9;27741;14396;26813;25770;23170;3766;805
11;23;1;10;27903;14133;26878;25884;23120;4073;710
11;23;1;11;26015;12779;24999;24265;21505;3931;579
11;23;1;12;25207;12107;24336;23663;21179;3551;477
11;23;1;13;24840;11361;23950;23210;20669;3765;406
11;23;1;14;26241;12310;25438;24509;21748;4039;454
11;23;1;15;28762;13779;27860;27023;23602;4718;442
11;23;1;16;35014;16728;33985;32963;28936;5489;589
11;23;1;17;39097;18608;37824;36742;32432;6050;615
11;23;1;18;37008;17248;35706;34733;30333;6099;576
11;23;1;19;27917;12186;26755;26313;23054;4523;340
11;23;1;20;23110;10186;22261;21784;18647;4086;377
11;23;1;21;18896;8207;18304;18290;15193;3457;246
11;23;1;22;10101;4266;9792;9953;8458;1554;89
11;23;1;23;2996;1451;2931;2984;2614;360;22
11;24;2;0;880;402;870;880;798;81;1
11;24;2;1;528;266;524;528;456;71;1
11;24;2;2;251;127;247;251;220;30;1
11;24;2;3;262;139;261;262;250;11;1
11;24;2;4;8957;2448;8860;8373;8612;260;85
11;24;2;5;62873;18424;60089;58062;58085;4146;642
11;24;2;6;112492;33343;104335;105158;91491;19721;1280
11;24;2;7;100001;34255;91401;93807;79424;18901;1676
11;24;2;8;62604;26022;57271;58473;50761;10133;1710
11;24;2;9;51813;22651;48157;48075;40761;9146;1906
11;24;2;10;48477;20656;45197;44925;36882;9571;2024
11;24;2;11;58274;20573;54580;54150;40579;15767;1928
11;24;2;12;68967;21439;64210;64242;46523;20703;1741
11;24;2;13;61284;21862;56575;57039;46326;13449;1509
11;24;2;14;54810;21337;50770;50727;44013;9332;1465
11;24;2;15;55430;21572;51383;51667;44438;9565;1427
11;24;2;16;73415;25504;68662;69045;58492;13310;1613
11;24;2;17;104890;32242;98263;99422;83018;20445;1427
11;24;2;18;90719;28195;82798;85662;71674;18200;845
11;24;2;19;58590;18394;52523;55222;47800;10303;487
11;24;2;20;34067;9974;30799;31842;25085;8611;371
11;24;2;21;30264;8192;28184;28634;19993;10000;271
11;24;2;22;18795;5415;17581;18265;14550;4161;84
11;24;2;23;3088;1185;2918;3050;2661;414;13
11;25;3;0;685;311;678;685;655;29;1
11;25;3;1;286;134;282;286;273;11;2
11;25;3;2;144;70;141;144;137;5;2
11;25;3;3;220;110;218;220;210;5;5
11;25;3;4;8532;2253;8442;7861;8203;241;88
11;25;3;5;62401;17150;59435;57465;57338;4365;698
11;25;3;6;112360;31908;103897;104566;90343;20563;1454
11;25;3;7;100771;33415;91708;94297;79701;19287;1783
11;25;3;8;63114;25278;57356;58681;50455;10828;1831
11;25;3;9;50599;21076;46724;46776;39102;9476;2021
11;25;3;10;48054;19327;44533;44506;35929;10098;2027
11;25;3;11;57022;19632;53122;52810;39381;15618;2023
11;25;3;12;68144;20844;63362;63123;45255;21116;1773
11;25;3;13;60453;21354;55751;56092;45508;13357;1588
11;25;3;14;53273;20232;49119;49394;42393;9423;1457
11;25;3;15;55239;20981;51082;51503;44000;9879;1360
11;25;3;16;75424;25864;70503;70945;60130;13719;1575
11;25;3;17;106690;33230;99645;100695;84182;21013;1495
11;25;3;18;92234;29248;83977;87012;72938;18399;897
11;25;3;19;57719;18418;51794;54386;46690;10480;549
11;25;3;20;34475;10034;31186;32381;25225;8879;371
11;25;3;21;31135;9006;29060;29626;20805;9983;347
11;25;3;22;18427;5424;17258;17887;14349;3979;99
11;25;3;23;2870;1158;2714;2853;2549;303;18
11;26;4;0;727;340;718;727;693;33;1
11;26;4;1;383;175;377;383;361;21;1
11;26;4;2;179;92;177;179;164;12;3
11;26;4;3;211;113;210;211;211;0;0
11;26;4;4;8742;2273;8626;8080;8421;241;80
11;26;4;5;62063;17653;59103;57322;57145;4235;683
11;26;4;6;113960;33094;105423;105906;91939;20630;1391
11;26;4;7;99951;33221;90930;93397;78662;19644;1645
11;26;4;8;62036;24671;56314;57591;49636;10620;1780
11;26;4;9;49058;20203;45326;45384;37740;9446;1872
11;26;4;10;48200;19195;44746;44608;35812;10480;1908
11;26;4;11;56046;19240;52261;51840;39107;14970;1969
11;26;4;12;67490;20550;62654;62486;44827;20848;1815
11;26;4;13;60087;20943;55232;55882;45025;13576;1486
11;26;4;14;53773;20328;49739;49766;42587;9739;1447
11;26;4;15;55988;21229;51805;52426;44310;10344;1334
11;26;4;16;74177;25815;69385;69826;58815;13818;1544
11;26;4;17;106371;33990;99503;100764;84457;20416;1498
11;26;4;18;91726;29979;83476;86911;72627;18158;941
11;26;4;19;58908;19245;52888;55911;47814;10605;489
11;26;4;20;37031;11480;33517;35032;27258;9461;312
11;26;4;21;31867;9324;29696;30306;21534;10029;304
11;26;4;22;18790;5785;17582;18317;14632;4070;88
11;26;4;23;3430;1452;3232;3412;2963;446;21
11;27;5;0;885;460;878;885;845;38;2
11;27;5;1;481;251;477;481;453;25;3
11;27;5;2;220;122;217;220;211;8;1
11;27;5;3;262;125;259;262;248;13;1
11;27;5;4;8804;2543;8697;8175;8463;250;91
11;27;5;5;62869;18815;59965;57903;57908;4299;662
11;27;5;6;109278;32586;101069;101482;88597;19362;1319
11;27;5;7;95934;32724;87605;89524;76096;18312;1526
11;27;5;8;61694;24758;56009;57295;49357;10685;1652
11;27;5;9;47218;19519;43559;43679;36462;9000;1756
11;27;5;10;46964;19211;43682;43362;34929;10074;1961
11;27;5;11;55046;19403;51331;50942;38240;14783;2023
11;27;5;12;66593;20886;61875;61484;44405;20320;1868
11;27;5;13;60356;21782;55538;55790;45466;13357;1533
11;27;5;14;54590;21323;50481;50673;43493;9645;1452
11;27;5;15;56364;21852;52131;52558;44818;10116;1430
11;27;5;16;76630;27101;71668;72106;60841;14212;1577
11;27;5;17;105423;34533;98471;99837;83755;20244;1424
11;27;5;18;89982;29706;81761;84997;70986;18126;870
11;27;5;19;56016;18577;50435;52904;45406;10187;423
11;27;5;20;34952;10902;31778;32808;25929;8722;301
11;27;5;21;30384;8946;28371;28792;20616;9448;320
11;27;5;22;19408;6192;18236;18789;15252;4059;97
11;27;5;23;3751;1605;3541;3735;3239;499;13
11;28;6;0;948;470;942;948;902;43;3
11;28;6;1;622;324;612;622;594;27;1
11;28;6;2;303;163;300;303;282;19;2
11;28;6;3;281;148;279;281;268;12;1
11;28;6;4;8368;2382;8291;7749;8055;238;75
11;28;6;5;59174;17702;56430;54537;54634;3949;591
11;28;6;6;109991;34132;101757;102241;90339;18408;1244
11;28;6;7;99983;35126;91315;93361;80026;18334;1623
11;28;6;8;65449;26752;60031;60556;52521;11043;1885
11;28;6;9;53928;22541;49978;49548;42012;9907;2009
11;28;6;10;51998;21244;48462;48004;39219;10750;2029
11;28;6;11;58539;21194;54636;53819;41860;14632;2047
11;28;6;12;69628;23049;65013;64261;48790;19082;1756
11;28;6;13;65705;24491;60974;60546;49973;14039;1693
11;28;6;14;60571;24471;56526;55770;48481;10639;1451
11;28;6;15;63968;25530;59766;59450;51597;10940;1431
11;28;6;16;84576;31685;79702;79607;68948;14125;1503
11;28;6;17;103060;36860;96744;97310;82079;19527;1454
11;28;6;18;93076;34510;86182;87685;74653;17372;1051
11;28;6;19;68233;25592;62885;64056;56037;11534;662
11;28;6;20;48000;17156;44494;45048;37631;9837;532
11;28;6;21;36960;12686;34748;35021;27366;9136;458
11;28;6;22;25306;8801;23988;24544;20234;4918;154
11;28;6;23;6729;2702;6380;6661;5710;989;30
11;29;7;0;1305;681;1288;1305;1183;115;7
11;29;7;1;984;537;978;984;916;62;6
11;29;7;2;497;274;497;497;468;26;3
11;29;7;3;492;276;487;492;463;29;0
11;29;7;4;4014;1430;3975;3845;3841;139;34
11;29;7;5;30057;10680;28909;27684;28157;1577;323
11;29;7;6;59642;21793;55874;55062;53419;5666;557
11;29;7;7;69924;27303;65408;64742;59118;9923;883
11;29;7;8;57901;24320;54278;53331;47767;8957;1177
11;29;7;9;50763;21531;48027;47125;41369;8250;1144
11;29;7;10;49850;20566;47188;46099;39814;8794;1242
11;29;7;11;52186;20010;49298;48109;41754;9299;1133
11;29;7;12;58789;21953;55610;54506;47871;10080;838
11;29;7;13;56858;22185;53583;53021;46539;9632;687
11;29;7;14;56446;22244;53547;52877;46172;9504;770
11;29;7;15;53641;22038;50947;50125;43692;9231;718
11;29;7;16;57188;23508;54612;53467;47098;9309;781
11;29;7;17;58120;24248;55414;54280;48166;9148;806
11;29;7;18;50917;20980;48352;47208;41737;8439;741
11;29;7;19;40876;16710;38918;38123;33752;6645;479
11;29;7;20;29241;12025;27619;27549;23932;4944;365
11;29;7;21;23426;9449;22436;22475;18941;4199;286
11;29;7;22;20646;7645;19909;20017;17116;3384;146
11;29;7;23;6280;2800;6029;6197;5354;889;37
11;30;1;0;1324;408;1297;1324;1186;133;5
11;30;1;1;1299;413;1283;1299;1208;81;10
11;30;1;2;774;295;771;774;722;52;0
11;30;1;3;734;294;734;734;660;70;4
11;30;1;4;3189;998;3167;3125;2918;231;40
11;30;1;5;23353;6368;22633;22002;20947;1974;432
11;30;1;6;42392;12180;40156;39641;36540;4784;1068
11;30;1;7;45991;13807;43585;42512;38571;6144;1276
11;30;1;8;46282;15108;43956;42766;37452;7362;1468
11;30;1;9;47674;15874;45734;44086;38046;8022;1606
11;30;1;10;47015;15777;44881;43573;37787;7846;1382
11;30;1;11;44742;13850;42558;41588;35444;8078;1220
11;30;1;12;45497;13691;43539;42913;36177;8260;1060
11;30;1;13;43909;13163;41977;41293;34773;8358;778
11;30;1;14;44682;13554;42990;41858;35222;8610;850
11;30;1;15;48572;14754;46778;45445;37936;9606;1030
11;30;1;16;57572;17754;55586;54586;45344;10906;1322
11;30;1;17;64939;19979;62405;61240;50615;12892;1432
11;30;1;18;62719;18473;60165;59117;48819;12676;1224
11;30;1;19;48985;13397;46615;46023;38747;9414;824
11;30;1;20;39918;10982;38108;37815;30210;8838;870
11;30;1;21;32898;8576;31626;31747;24842;7544;512
11;30;1;22;17407;4635;16685;17146;13951;3254;202
11;30;1;23;4425;1409;4241;4398;3765;626;34
12;1;2;0;676;340;670;676;645;30;1
12;1;2;1;527;263;522;527;511;14;2
12;1;2;2;164;94;164;164;152;11;1
12;1;2;3;248;116;247;248;235;11;2
12;1;2;4;8434;2180;8347;7817;8118;245;71
12;1;2;5;61860;17798;59199;57032;57173;4048;639
12;1;2;6;111879;32892;103860;104162;91802;18740;1337
12;1;2;7;101164;34735;92545;94718;81330;18100;1734
12;1;2;8;65373;27165;60114;60549;53207;10233;1933
12;1;2;9;56917;24584;53296;52465;44939;9736;2242
12;1;2;10;54891;22983;51418;50757;42048;10509;2334
12;1;2;11;61042;21958;57205;56569;44155;14615;2272
12;1;2;12;72280;22983;67543;67019;50620;19720;1940
12;1;2;13;65142;23376;60480;60416;50355;13047;1740
12;1;2;14;58558;22419;54678;54466;47304;9622;1632
12;1;2;15;60065;22880;55974;56121;48321;10179;1565
12;1;2;16;77501;26724;72738;72762;62136;13729;1636
12;1;2;17;107263;32834;100640;101601;86058;19658;1547
12;1;2;18;94805;29661;86858;89691;76282;17576;947
12;1;2;19;63817;19546;57651;60351;52076;11155;586
12;1;2;20;37706;10473;34188;35493;28480;8912;314
12;1;2;21;31233;8136;29129;29662;21585;9325;323
12;1;2;22;19812;5423;18610;19268;15860;3841;111
12;1;2;23;3527;1234;3356;3480;3091;419;17
12;2;3;0;757;292;752;756;713;42;2
12;2;3;1;293;139;292;293;282;9;2
12;2;3;2;138;52;138;138;134;3;1
12;2;3;3;168;67;167;168;163;4;1
12;2;3;4;8422;1895;8322;7816;8122;219;81
12;2;3;5;61249;15893;58373;56492;56786;3795;668
12;2;3;6;112985;31389;104555;104895;93097;18505;1383
12;2;3;7;99980;32643;91201;93550;80525;17775;1680
12;2;3;8;64051;25153;58727;59626;51810;10305;1936
12;2;3;9;55658;22219;51851;51538;42994;10370;2294
12;2;3;10;51572;20666;47969;47633;39442;10044;2086
12;2;3;11;58870;20261;55057;54572;42509;14274;2087
12;2;3;12;69425;21007;64767;64295;47973;19510;1942
12;2;3;13;64013;22226;59308;59019;49152;13173;1688
12;2;3;14;57865;21534;53884;53327;46470;9821;1574
12;2;3;15;58517;21669;54302;54482;46983;9985;1549
12;2;3;16;76553;25709;71683;71896;61508;13390;1655
12;2;3;17;107554;32476;100831;101852;86214;19749;1591
12;2;3;18;93482;28378;85613;88130;74975;17505;1002
12;2;3;19;64171;19386;57700;60267;52336;11222;613
12;2;3;20;38560;10724;34829;36163;29586;8609;365
12;2;3;21;30435;8098;28317;28769;21315;8761;359
12;2;3;22;18598;5217;17466;17974;14906;3573;119
12;2;3;23;3534;1296;3364;3479;3132;384;18
12;3;4;0;831;364;824;831;800;30;1
12;3;4;1;382;182;375;382;373;7;2
12;3;4;2;211;109;209;211;201;8;2
12;3;4;3;230;108;230;230;222;7;1
12;3;4;4;8467;1884;8350;7923;8165;224;78
12;3;4;5;60760;15198;57835;56037;56487;3640;633
12;3;4;6;112771;30504;104254;104877;93449;17927;1395
12;3;4;7;99178;31805;90278;92856;80153;17383;1642
12;3;4;8;63387;24262;57939;58670;51263;10193;1931
12;3;4;9;54005;21726;50215;50032;41922;9986;2097
12;3;4;10;50697;19896;47134;46925;38294;10264;2139
12;3;4;11;57159;19618;53362;53138;41262;13898;1999
12;3;4;12;68662;20594;63857;63750;47921;18909;1832
12;3;4;13;63036;21406;58205;58570;48507;13005;1524
12;3;4;14;57307;20917;53197;53397;45913;9797;1597
12;3;4;15;58513;21240;54263;54920;46962;10087;1464
12;3;4;16;76522;25104;71590;72305;61740;13217;1565
12;3;4;17;106045;31518;99311;100731;85593;19003;1449
12;3;4;18;93931;28490;85981;88905;75599;17381;951
12;3;4;19;65164;19426;58685;61661;53447;11161;556
12;3;4;20;38191;10760;34572;35894;29473;8378;340
12;3;4;21;32118;8695;29935;30506;22950;8813;355
12;3;4;22;20375;5678;19202;19783;16491;3764;120
12;3;4;23;3905;1492;3691;3895;3479;405;21
12;4;5;0;961;411;954;960;907;52;2
12;4;5;1;555;233;545;555;527;24;4
12;4;5;2;220;118;218;220;209;10;1
12;4;5;3;270;118;269;270;252;18;0
12;4;5;4;8899;2123;8795;8285;8570;252;77
12;4;5;5;60874;15173;58069;56211;56754;3513;607
12;4;5;6;107963;28854;99845;100211;90497;16263;1203
12;4;5;7;97266;30816;88779;90996;78959;16735;1572
12;4;5;8;62419;23388;56679;58042;50596;10185;1638
12;4;5;9;52261;20526;48635;48311;40427;9898;1936
12;4;5;10;49110;19478;45863;45204;37521;9628;1961
12;4;5;11;55322;19034;51717;51165;40231;13017;2074
12;4;5;12;68198;20920;63660;63019;48025;18336;1837
12;4;5;13;63236;21137;58454;58408;48505;13070;1661
12;4;5;14;58354;21176;54067;54031;46742;10092;1520
12;4;5;15;59913;21674;55472;55884;47927;10403;1583
12;4;5;16;75919;24371;70791;71428;61229;13086;1604
12;4;5;17;104948;30500;98042;99439;85038;18398;1512
12;4;5;18;92525;27298;84440;87565;74821;16829;875
12;4;5;19;61749;18032;55663;58303;50636;10562;551
12;4;5;20;36974;10512;33524;34732;28804;7819;351
12;4;5;21;30351;7990;28193;28764;21557;8476;318
12;4;5;22;20029;5255;18837;19506;16230;3697;102
12;4;5;23;3617;1281;3404;3572;3215;385;17
12;5;6;0;990;425;982;990;938;51;1
12;5;6;1;667;334;657;667;633;29;5
12;5;6;2;347;186;344;347;332;13;2
12;5;6;3;307;132;303;307;297;10;0
12;5;6;4;8532;1857;8410;7909;8221;221;90
12;5;6;5;60930;14959;58058;56138;56834;3476;620
12;5;6;6;109650;29554;101265;101861;92331;16072;1247
12;5;6;7;98016;31103;89156;91513;79817;16577;1622
12;5;6;8;64026;24436;58591;59279;51869;10212;1945
12;5;6;9;54540;21272;50601;50186;42530;9913;2097
12;5;6;10;51512;20163;47960;47629;39148;10316;2048
12;5;6;11;55995;19351;52205;51802;41133;12857;2005
12;5;6;12;67775;20698;63142;62680;48818;17212;1745
12;5;6;13;64456;21947;59649;59912;49876;12940;1640
12;5;6;14;60356;22079;56144;55965;48524;10288;1544
12;5;6;15;63783;22935;59381;59681;51548;10721;1514
12;5;6;16;83102;27008;77853;78433;68442;13141;1519
12;5;6;17;98592;30650;91728;93141;80154;17166;1272
12;5;6;18;87949;28192;80527;83098;71482;15541;926
12;5;6;19;65673;21356;59920;62071;54097;10992;584
12;5;6;20;40531;12683;37123;38101;32223;7875;433
12;5;6;21;30335;9120;28266;28952;23000;6999;336
12;5;6;22;21907;6262;20790;21123;17754;4019;134
12;5;6;23;5098;1837;4863;5061;4431;648;19
12;6;7;0;1191;515;1174;1190;1094;90;7
12;6;7;1;912;430;907;912;844;62;6
12;6;7;2;541;276;541;541;516;22;3
12;6;7;3;485;243;484;485;466;18;1
12;6;7;4;4475;1246;4435;4264;4316;130;29
12;6;7;5;33261;9552;31992;30730;31496;1489;276
12;6;7;6;63195;20850;58856;58629;57322;5285;588
12;6;7;7;72937;26307;67993;67498;62006;10003;928
12;6;7;8;58017;23499;54498;53735;48228;8567;1222
12;6;7;9;52274;21249;49456;48423;42562;8508;1204
12;6;7;10;50032;20134;47307;46513;40378;8449;1205
12;6;7;11;52205;19498;49229;48272;42107;8977;1121
12;6;7;12;60214;21256;56811;56007;49160;10131;923
12;6;7;13;58882;21703;55511;54849;48525;9532;825
12;6;7;14;56675;21420;53742;52928;47038;8956;681
12;6;7;15;55397;21287;52661;51830;46043;8569;785
12;6;7;16;57965;22054;55288;54370;48316;8815;834
12;6;7;17;57965;22431;55121;54277;48208;9007;750
12;6;7;18;53475;20991;50801;49925;44184;8574;717
12;6;7;19;42638;16675;40458;39952;35622;6521;495
12;6;7;20;31086;12216;29449;29248;25679;5040;367
12;6;7;21;25106;9594;23948;23874;20352;4487;267
12;6;7;22;20416;7077;19752;19743;17107;3169;140
12;6;7;23;6473;2638;6200;6418;5631;803;39
12;7;1;0;1265;381;1250;1265;1101;157;7
12;7;1;1;904;417;894;904;842;60;2
12;7;1;2;597;272;593;597;569;28;0
12;7;1;3;441;226;440;441;418;21;2
12;7;1;4;2130;973;2121;2063;1983;122;25
12;7;1;5;15802;6625;15431;15033;14588;1008;206
12;7;1;6;28987;12395;27786;27052;25775;2684;528
12;7;1;7;33489;15052;32132;31180;29258;3707;524
12;7;1;8;34385;16690;33100;31915;29432;4177;776
12;7;1;9;34408;17567;33388;32069;29278;4370;760
12;7;1;10;34234;17040;33136;31744;29016;4540;678
12;7;1;11;33076;15788;31905;30789;27684;4810;582
12;7;1;12;32709;14726;31628;30793;27361;4902;446
12;7;1;13;32271;14603;31156;30578;26996;4845;430
12;7;1;14;31681;14641;30794;30040;26570;4666;445
12;7;1;15;34124;16234;33038;32194;28419;5170;535
12;7;1;16;38716;17901;37570;36463;32371;5765;580
12;7;1;17;45800;20426;44455;43058;38083;7047;670
12;7;1;18;41086;18147;39604;38755;33957;6502;627
12;7;1;19;31548;13466;30339;29843;26260;4882;406
12;7;1;20;25345;10729;24392;24079;20612;4385;348
12;7;1;21;21156;8622;20535;20544;17024;3844;288
12;7;1;22;11370;4475;10972;11199;9645;1642;83
12;7;1;23;3144;1463;3054;3130;2802;331;11
12;8;2;0;793;330;789;793;745;48;0
12;8;2;1;550;253;545;550;515;33;2
12;8;2;2;200;79;198;200;192;5;3
12;8;2;3;199;104;197;199;187;12;0
12;8;2;4;8774;2081;8676;8250;8507;206;61
12;8;2;5;59247;15738;56574;54878;55382;3313;552
12;8;2;6;109728;30910;101740;102648;92336;16134;1258
12;8;2;7;98805;32972;90341;92738;80525;16704;1576
12;8;2;8;65055;26561;59863;60641;53066;10159;1830
12;8;2;9;55804;24081;52280;52089;44673;9144;1987
12;8;2;10;52843;22142;49482;49309;41280;9524;2039
12;8;2;11;60177;22334;56536;56133;45013;13212;1952
12;8;2;12;70037;23005;65720;64775;50827;17457;1753
12;8;2;13;67281;24031;62538;62358;52157;13364;1760
12;8;2;14;61154;23379;57013;57152;49025;10532;1597
12;8;2;15;60842;23015;56593;57251;48896;10350;1596
12;8;2;16;78121;26703;73153;73630;63282;13222;1617
12;8;2;17;105838;31838;99155;100032;86329;18074;1435
12;8;2;18;94119;28654;85994;89276;76263;16934;922
12;8;2;19;61818;18707;55694;58473;51007;10320;491
12;8;2;20;36246;10529;32836;34000;28272;7625;349
12;8;2;21;29211;8188;27291;27789;21169;7745;297
12;8;2;22;18318;5073;17253;17754;15239;2981;98
12;8;2;23;3322;1135;3133;3255;2931;377;14
12;9;3;0;766;309;756;765;732;32;2
12;9;3;1;323;125;319;323;305;15;3
12;9;3;2;154;56;151;154;147;6;1
12;9;3;3;163;69;159;163;158;5;0
12;9;3;4;8348;1763;8242;7832;8071;207;70
12;9;3;5;59551;14412;56694;54982;55614;3339;598
12;9;3;6;110228;29507;101709;102387;92670;16384;1174
12;9;3;7;99828;31896;90693;93801;81144;17102;1582
12;9;3;8;64693;25047;59065;60210;52387;10570;1736
12;9;3;9;53780;21768;50065;50173;42325;9553;1902
12;9;3;10;51219;20355;47638;47680;39095;10052;2072
12;9;3;11;56666;19803;52891;52942;41774;12942;1950
12;9;3;12;67652;20788;62992;63355;48050;17899;1703
12;9;3;13;63174;21564;58427;59327;48786;12829;1559
12;9;3;14;57492;20953;53352;53870;46017;10055;1420
12;9;3;15;59299;21499;54902;55947;47342;10416;1541
12;9;3;16;75451;24823;70537;71443;61147;12908;1396
12;9;3;17;104708;30641;97910;99885;85105;18144;1459
12;9;3;18;93620;28131;85294;89053;75959;16757;904
12;9;3;19;61859;18746;55584;58716;51377;9952;530
12;9;3;20;36387;10269;32917;34246;28175;7860;352
12;9;3;21;28989;7951;26976;27609;21114;7604;271
12;9;3;22;18685;5044;17596;18209;15332;3263;90
12;9;3;23;3456;1200;3279;3407;3078;361;17
12;10;4;0;897;389;890;897;853;43;1
12;10;4;1;420;187;415;420;404;15;1
12;10;4;2;186;95;185;186;174;10;2
12;10;4;3;177;81;177;177;175;2;0
12;10;4;4;8378;1817;8264;7876;8075;222;81
12;10;4;5;59781;14336;56911;55026;55872;3345;564
12;10;4;6;109159;29172;100460;101361;92131;15813;1215
12;10;4;7;99293;31130;90161;93138;80592;17036;1665
12;10;4;8;63909;24236;58389;59599;51454;10667;1788
12;10;4;9;52737;20921;48893;48994;41182;9684;1871
12;10;4;10;49301;19328;45835;45842;37706;9649;1946
12;10;4;11;56138;19539;52284;52042;41440;12766;1932
12;10;4;12;67498;20537;62793;62501;47919;17866;1713
12;10;4;13;63906;21560;59078;59149;48929;13299;1678
12;10;4;14;59154;21267;54965;55202;46912;10663;1579
12;10;4;15;59886;21531;55284;56082;47869;10499;1518
12;10;4;16;76577;25441;71469;72064;62085;12895;1597
